Sample #,Relative Time[s],Flow [ml/min]
686,0.6751,0.02
687,0.6759,-0.002
688,0.6768,-0.002
689,0.6776,-0.002
690,0.6785,0.01
691,0.6794,-0.002
692,0.6802,-0.012
693,0.6811,-0.002
694,0.6819,-0.014
695,0.683,-0.002
696,0.6841,-0.012
697,0.6851,0.01
698,0.6862,-0.002
699,0.6872,-0.002
700,0.6883,-0.002
701,0.6893,-0.002
702,0.6904,0.01
703,0.6915,-0.002
704,0.6925,0.03
705,0.6936,-0.002
706,0.6946,-0.012
707,0.6957,-0.002
708,0.6967,-0.002
709,0.6978,-0.002
710,0.6989,0.02
711,0.6999,-0.002
712,0.701,-0.014
713,0.702,-0.024
714,0.7031,0.01
715,0.7041,0.01
716,0.7052,0.01
717,0.7063,-0.012
718,0.7073,-0.002
719,0.7084,0.01
720,0.7094,0.01
721,0.7105,-0.012
722,0.7116,0.01
723,0.7126,-0.012
724,0.7137,-0.002
725,0.7147,0.01
726,0.7158,-0.002
727,0.7168,-0.002
728,0.7179,-0.012
729,0.719,0.02
730,0.72,0.01
731,0.7211,0.01
732,0.7221,-0.002
733,0.7232,0.01
734,0.7242,-0.002
735,0.7253,-0.002
736,0.7264,0.01
737,0.7274,-0.012
738,0.7285,0.02
739,0.7295,-0.002
740,0.7306,-0.014
741,0.7316,-0.002
742,0.7327,-0.002
743,0.7338,-0.002
744,0.7348,0.01
745,0.7359,-0.012
746,0.7369,-0.002
747,0.738,-0.002
748,0.7391,0.01
749,0.7401,0.01
750,0.7412,-0.002
751,0.7422,0.02
752,0.7433,-0.002
753,0.7443,-0.002
754,0.7454,0.01
755,0.7465,0.01
756,0.7475,0.01
757,0.7486,0.01
758,0.7496,0.032
759,0.7507,0.01
760,0.7516,-0.012
761,0.7524,-0.012
762,0.7533,-0.002
763,0.7542,-0.014
764,0.7551,-0.002
765,0.7559,0.01
766,0.7568,-0.002
767,0.7577,-0.002
768,0.7586,0.01
769,0.7594,-0.014
770,0.7603,-0.014
771,0.7612,-0.024
772,0.7621,-0.002
773,0.7629,0.01
774,0.7638,0.01
775,0.7647,0.01
776,0.7656,-0.002
777,0.7664,0.01
778,0.7673,0.01
779,0.7682,0.01
780,0.7691,0.01
781,0.7699,-0.002
782,0.7708,-0.002
783,0.7717,0.01
784,0.7726,0.02
785,0.7734,-0.002
786,0.7743,0.01
787,0.7752,-0.002
788,0.7761,0.02
789,0.7769,-0.024
790,0.7778,-0.002
791,0.7787,-0.012
792,0.7796,0.01
793,0.7804,0.01
794,0.7813,-0.014
795,0.7822,-0.002
796,0.7831,-0.002
797,0.7839,0.01
798,0.7848,-0.002
799,0.7857,0.01
800,0.7866,-0.002
801,0.7874,-0.002
802,0.7883,0.01
803,0.7892,0.01
804,0.7901,0.01
805,0.7909,0.02
806,0.7918,0.01
807,0.7927,-0.014
808,0.7936,0.02
809,0.7946,0.02
810,0.7956,-0.002
811,0.7967,-0.002
812,0.7977,0.01
813,0.7987,-0.002
814,0.7998,-0.012
815,0.8008,-0.002
816,0.8018,-0.002
817,0.8029,0.01
818,0.8039,-0.012
819,0.8049,0.01
820,0.806,-0.002
821,0.807,-0.012
822,0.8081,0.01
823,0.8091,-0.002
824,0.8101,-0.012
825,0.8112,-0.002
826,0.8122,-0.002
827,0.8132,0.01
828,0.8143,0.01
829,0.8153,-0.002
830,0.8163,0.032
831,0.8174,-0.002
832,0.8184,-0.012
833,0.8194,0.01
834,0.8205,-0.002
835,0.8215,0.01
836,0.8225,-0.002
837,0.8236,0.02
838,0.8246,0.01
839,0.8256,-0.002
840,0.8267,-0.002
841,0.8277,-0.002
842,0.8287,-0.002
843,0.8298,0.01
844,0.8308,-0.002
845,0.8318,-0.012
846,0.8329,0.02
847,0.8339,-0.002
848,0.835,0.01
849,0.836,-0.002
850,0.837,-0.002
851,0.8381,0.02
852,0.8391,-0.002
853,0.8401,0.01
854,0.8412,-0.014
855,0.8422,0.01
856,0.8432,0.01
857,0.8443,0.01
858,0.8453,0.01
859,0.8463,0.01
860,0.8474,0.02
861,0.8484,0.02
862,0.8494,-0.012
863,0.8505,-0.002
864,0.8515,0.01
865,0.8525,0.01
866,0.8536,0.02
867,0.8546,-0.002
