Sample #,Relative Time[s],Flow [ml/min]
521,2.4781,-0.02
522,2.4825,-0.02
523,2.4868,-0.028
524,2.4911,-0.026
525,2.4955,-0.02
526,2.4998,-0.02
527,2.5041,-0.02
528,2.5095,-0.02
529,2.5148,-0.02
530,2.5201,-0.024
531,2.5254,-0.03
532,2.5307,-0.034
533,2.536,-0.03
534,2.5406,-0.028
535,2.5451,-0.024
536,2.5497,-0.018
537,2.5542,-0.02
538,2.5588,-0.024
539,2.5634,-0.014
540,2.5679,-0.014
541,2.5725,-0.02
542,2.5771,-0.008
543,2.5816,-0.012
544,2.5862,-0.014
545,2.5908,-0.022
546,2.5953,-0.016
547,2.5999,-0.014
548,2.6052,-0.014
549,2.6105,-0.02
550,2.6158,-0.02
551,2.6211,-0.01
552,2.6264,-0.016
553,2.6318,-0.01
554,2.6366,-0.008
555,2.6415,-0.008
556,2.6464,-0.02
557,2.6513,-0.01
558,2.6561,-0.008
559,2.661,-0.006
560,2.6659,-0.002
561,2.6708,0
562,2.6756,-0.002
563,2.6805,0.006
564,2.6854,0.01
565,2.6891,0.014
566,2.6928,0.014
567,2.6966,0.018
568,2.7003,0.018
569,2.704,0.008
570,2.7078,0.008
571,2.7115,-0.008
572,2.7175,-0.004
573,2.7235,-0.012
574,2.7295,-0.006
575,2.7354,-0.012
576,2.7414,-0.01
577,2.7474,-0.008
578,2.7534,-0.008
579,2.7594,-0.006
580,2.7634,0.004
581,2.7673,0.002
582,2.7713,0.002
583,2.7753,0
584,2.7793,0.002
585,2.7833,-0.004
586,2.7873,-0.004
587,2.7913,-0.01
588,2.7959,-0.008
589,2.8006,-0.002
590,2.8053,0
591,2.81,0.006
592,2.8147,0.008
593,2.8194,0.008
594,2.8241,0.004
595,2.8288,0.008
596,2.8335,0.012
597,2.8382,0.018
598,2.8428,0.008
599,2.8475,0.004
600,2.8522,0.01
601,2.8569,0.004
602,2.8616,-0.002
603,2.8663,0.002
604,2.871,0.004
605,2.8763,-0.004
606,2.8816,0.006
607,2.8869,0
608,2.8922,-0.004
609,2.8976,0.002
610,2.9029,0
611,2.9077,0.002
612,2.9124,-0.006
613,2.9172,0.006
614,2.922,0.002
615,2.9268,-0.002
616,2.9316,-0.004
617,2.9364,-0.002
618,2.9412,0
619,2.946,0.004
620,2.9508,0.004
621,2.9553,0
622,2.9599,0.002
623,2.9644,0.002
624,2.969,0
625,2.9736,0.008
626,2.9781,-0.002
627,2.9827,0.004
628,2.9867,0
629,2.9907,0
630,2.9947,-0.006
631,2.9987,0.002
632,3.0027,0
633,3.0067,-0.004
634,3.0107,-0.004
635,3.0147,-0.006
636,3.0211,0.004
637,3.0274,0.004
638,3.0338,0.004
639,3.0401,0.004
640,3.0465,0
641,3.0518,0.002
642,3.0571,0
643,3.0624,0
644,3.0677,0
645,3.073,0
646,3.0783,0.002
647,3.0836,0.004
648,3.0889,-0.008
649,3.0943,0
650,3.0983,0.004
651,3.1023,0
652,3.1062,0.002
653,3.1102,0.01
654,3.1142,-0.004
655,3.1182,0.004
656,3.1222,0
657,3.1262,-0.004
658,3.1302,0
659,3.1342,0
660,3.1382,0
661,3.1422,-0.006
662,3.1462,0.004
663,3.1501,0.008
664,3.1541,0.006
665,3.1581,-0.004
666,3.1634,-0.006
667,3.1687,-0.004
668,3.1741,0
669,3.1794,0.002
670,3.1847,0.008
671,3.19,-0.004
672,3.1945,0
673,3.1991,-0.004
674,3.2036,0.002
675,3.2082,0.002
676,3.2128,0
677,3.2173,0
678,3.2219,0.004
679,3.2272,-0.006
680,3.2325,0
681,3.2378,0.002
682,3.2431,-0.002
683,3.2484,0
684,3.2537,0.002
685,3.2582,0
686,3.2628,-0.004
687,3.2673,0
688,3.2719,0
689,3.2764,0.006
690,3.281,0.002
691,3.2856,-0.004
692,3.2909,0.004
693,3.2963,0
694,3.3016,0.002
695,3.307,0
696,3.3123,0.002
697,3.3177,0.008
698,3.3216,0.006
699,3.3256,-0.006
700,3.3296,0.004
701,3.3336,-0.004
702,3.3375,-0.002
703,3.3415,0.004
704,3.3455,0
705,3.3494,0
706,3.3547,0
707,3.3601,-0.002
708,3.3654,0.002
709,3.3707,-0.006
710,3.376,0
711,3.3813,0
712,3.3853,-0.004
713,3.3892,-0.01
714,3.3932,-0.002
715,3.3972,0
716,3.4012,-0.008
717,3.4052,0.002
718,3.4091,0
719,3.4131,0.002
720,3.4195,-0.004
721,3.4259,0.002
722,3.4322,0.004
723,3.4386,0
724,3.445,0.002
725,3.449,-0.004
726,3.453,0
727,3.457,0
728,3.461,0.004
729,3.465,0.004
730,3.469,0.004
731,3.473,0
732,3.477,-0.004
733,3.4823,0
734,3.4876,0.002
735,3.4929,-0.004
736,3.4982,-0.004
737,3.5036,0.002
738,3.5089,-0.006
739,3.5134,0.002
740,3.518,-0.004
741,3.5226,-0.006
742,3.5271,0.002
743,3.5317,0.004
744,3.5362,-0.01
745,3.5408,0.002
746,3.5461,-0.006
747,3.5514,0
748,3.5567,0.006
749,3.562,-0.004
750,3.5673,0
751,3.5726,0.004
752,3.5766,-0.002
753,3.5806,-0.002
754,3.5846,-0.002
755,3.5885,0
756,3.5925,-0.004
757,3.5965,-0.004
758,3.6005,0
759,3.6045,-0.004
760,3.6109,0
761,3.6173,-0.002
762,3.6237,0
763,3.6301,0.004
764,3.6365,0.004
765,3.6405,-0.002
766,3.6445,0.002
767,3.6484,-0.002
768,3.6524,-0.008
769,3.6564,0.002
770,3.6604,-0.004
771,3.6644,-0.006
772,3.6684,-0.004
773,3.6737,-0.002
774,3.679,-0.002
775,3.6843,0
776,3.6897,-0.004
777,3.695,-0.004
778,3.7003,-0.004
779,3.7043,-0.004
780,3.7083,-0.004
781,3.7122,-0.006
782,3.7162,0.004
783,3.7202,0
784,3.7242,0
785,3.7282,-0.002
786,3.7321,0.002
787,3.7385,0.006
788,3.7449,-0.004
789,3.7513,0.002
790,3.7576,0.004
791,3.764,0
792,3.768,-0.002
793,3.772,-0.002
794,3.776,-0.002
795,3.78,0.004
796,3.784,0.004
797,3.788,0.004
798,3.792,-0.002
799,3.796,-0.002
800,3.8013,-0.004
801,3.8066,0
802,3.8119,0.004
803,3.8172,0.006
804,3.8226,-0.004
805,3.8279,-0.002
806,3.8324,0.004
807,3.837,0.002
808,3.8415,0.002
809,3.8461,0
810,3.8506,0
811,3.8552,0
812,3.8598,0
813,3.8651,-0.006
814,3.8704,-0.006
815,3.8757,-0.004
816,3.881,-0.004
817,3.8863,0
818,3.8916,-0.004
819,3.8962,0
820,3.9007,0
821,3.9053,-0.006
822,3.9098,0.004
823,3.9144,0.004
824,3.9189,-0.004
825,3.9235,0.002
826,3.9281,0.008
827,3.9326,0
828,3.9372,-0.002
829,3.9418,-0.006
830,3.9464,-0.002
831,3.9509,-0.002
832,3.9555,-0.002
833,3.9601,0
834,3.9646,-0.004
835,3.9692,0.004
836,3.9737,0.002
837,3.9783,0.004
838,3.9828,-0.002
839,3.9874,-0.01
840,3.9927,-0.004
841,3.998,-0.018
842,4.0033,-0.006
843,4.0086,0
844,4.0139,0
845,4.0192,0.01
846,4.0232,0.002
847,4.0272,0.002
848,4.0312,0
849,4.0352,0.004
850,4.0392,-0.008
851,4.0432,-0.008
852,4.0472,-0.004
853,4.0511,-0.004
854,4.0575,0.002
855,4.064,0
856,4.0704,0.002
857,4.0768,0.004
858,4.0832,0
859,4.0872,0
860,4.0911,0.004
861,4.0951,0
862,4.0991,0.008
863,4.1031,0.002
864,4.107,0
865,4.111,-0.01
866,4.115,-0.002
867,4.1203,-0.008
868,4.1256,0
869,4.1309,0
870,4.1362,0.006
871,4.1416,-0.002
872,4.1469,-0.002
873,4.1514,0
874,4.156,0.004
875,4.1605,-0.004
876,4.1651,0
877,4.1696,-0.004
878,4.1742,-0.004
879,4.1787,-0.004
880,4.1841,-0.01
881,4.1894,-0.004
882,4.1948,-0.008
883,4.2001,-0.004
884,4.2054,-0.006
885,4.2108,0
886,4.2148,0
887,4.2187,-0.004
888,4.2227,-0.004
889,4.2267,-0.002
890,4.2307,0
891,4.2347,-0.006
892,4.2387,-0.004
893,4.2426,-0.002
894,4.2479,-0.008
895,4.2533,-0.008
896,4.2586,-0.002
897,4.2639,-0.008
898,4.2692,-0.01
899,4.2745,-0.01
900,4.2785,-0.006
901,4.2825,-0.006
902,4.2864,-0.002
903,4.2904,-0.004
904,4.2944,-0.012
905,4.2984,-0.004
906,4.3024,-0.012
907,4.3063,-0.02
908,4.3127,-0.018
909,4.3191,-0.024
910,4.3255,-0.024
911,4.3319,-0.03
912,4.3382,-0.024
913,4.3428,-0.022
914,4.3473,-0.02
915,4.3519,-0.02
916,4.3565,-0.014
917,4.361,-0.006
918,4.3656,-0.004
919,4.3701,-0.01
920,4.3747,-0.008
921,4.3793,-0.006
922,4.3838,-0.01
923,4.3884,-0.008
924,4.393,-0.01
925,4.3976,-0.022
926,4.4021,-0.018
927,4.4067,-0.026
928,4.4113,-0.034
929,4.4158,-0.03
930,4.4204,-0.026
931,4.425,-0.014
932,4.4295,-0.012
933,4.4341,-0.006
934,4.4394,0
935,4.4447,-0.004
936,4.45,0
937,4.4553,0.004
938,4.4606,-0.006
939,4.4659,-0.008
940,4.4699,-0.01
941,4.4738,-0.008
942,4.4778,-0.01
943,4.4818,-0.012
944,4.4858,-0.018
945,4.4898,-0.02
946,4.4938,-0.012
947,4.4978,-0.012
948,4.5042,-0.01
949,4.5106,0
950,4.517,-0.01
951,4.5234,0
952,4.5298,-0.008
953,4.5338,0
954,4.5378,-0.006
955,4.5418,0
956,4.5458,-0.01
957,4.5498,-0.002
958,4.5538,-0.002
959,4.5578,-0.01
960,4.5618,-0.002
961,4.5671,0
962,4.5724,0.006
963,4.5777,0.004
964,4.583,0.01
965,4.5884,0.008
966,4.5937,0.008
967,4.5977,0.008
968,4.6016,0.01
969,4.6056,0.018
970,4.6096,0.014
971,4.6136,0.024
972,4.6175,0.026
973,4.6215,0.03
974,4.6255,0.036
975,4.6319,0.038
976,4.6382,0.034
977,4.6446,0.03
978,4.651,0.022
979,4.6574,0.01
980,4.6613,0.004
981,4.6653,-0.01
982,4.6693,-0.008
983,4.6733,-0.006
984,4.6773,-0.008
985,4.6813,0.004
986,4.6853,0.006
987,4.6893,0.02
988,4.6946,0.02
989,4.6999,0.016
990,4.7053,0.012
991,4.7106,0.01
992,4.716,0.004
993,4.7213,0.004
994,4.7266,-0.006
995,4.7319,0
996,4.7372,0
997,4.7425,-0.004
998,4.7478,-0.004
999,4.7531,0.002
1000,4.7583,0.01
1001,4.7636,0.012
1002,4.7689,0.014
1003,4.7735,0.008
1004,4.7781,0.004
1005,4.7827,0
1006,4.7872,0.002
1007,4.7918,0.004
1008,4.7964,0
1009,4.801,0
1010,4.8063,0.002
1011,4.8116,0
1012,4.817,-0.008
1013,4.8223,-0.002
1014,4.8276,0.01
1015,4.8329,0.004
1016,4.8382,0.004
1017,4.8436,0.008
1018,4.8489,0.004
1019,4.8529,0
1020,4.8569,0.002
1021,4.8608,0.004
1022,4.8648,0
1023,4.8688,0
1024,4.8728,0.006
1025,4.8768,-0.002
1026,4.8808,-0.006
1027,4.8861,0.004
1028,4.8914,-0.002
1029,4.8967,-0.002
1030,4.902,0.004
1031,4.9073,0.004
1032,4.9126,0.002
1033,4.9179,-0.002
1034,4.9232,0.004
1035,4.9285,-0.008
1036,4.9325,0.004
1037,4.9365,0
1038,4.9405,-0.008
1039,4.9445,-0.002
1040,4.9485,0
1041,4.9525,0
1042,4.9565,0
1043,4.9605,0
1044,4.9653,0
1045,4.9701,-0.006
1046,4.9748,0
1047,4.9796,-0.002
1048,4.9844,0
1049,4.9892,-0.002
1050,4.994,-0.006
1051,4.9987,0.004
1052,5.0035,0.004
1053,5.0083,0.002
1054,5.0129,-0.01
1055,5.0174,-0.004
1056,5.022,0
1057,5.0265,0
1058,5.0311,0.004
1059,5.0356,-0.006
1060,5.0402,-0.004
1061,5.0455,-0.004
1062,5.0508,0
1063,5.0562,0
1064,5.0615,0.002
1065,5.0668,-0.002
1066,5.0721,0.004
1067,5.0774,0.004
1068,5.0827,0.004
1069,5.0881,0
1070,5.0926,-0.004
1071,5.0972,-0.008
1072,5.1017,-0.002
1073,5.1063,-0.002
1074,5.1108,0.008
1075,5.1154,0.004
1076,5.1199,-0.006
1077,5.1253,0
1078,5.1306,0.002
1079,5.1359,0.002
1080,5.1412,-0.004
1081,5.1466,-0.004
1082,5.1519,0.002
1083,5.1572,0
1084,5.1625,0.008
1085,5.1679,0
1086,5.1718,-0.006
1087,5.1758,0
1088,5.1798,-0.004
1089,5.1838,-0.004
1090,5.1877,-0.004
1091,5.1917,-0.006
1092,5.1957,0
1093,5.1997,-0.004
1094,5.2045,-0.004
1095,5.2093,-0.004
1096,5.214,0
1097,5.2188,-0.002
1098,5.2236,0
1099,5.2284,-0.002
1100,5.2332,0.004
1101,5.238,-0.004
1102,5.2428,0.004
1103,5.2476,0
1104,5.2521,0
1105,5.2567,0
1106,5.2612,0
1107,5.2658,0.004
1108,5.2703,0.002
1109,5.2749,-0.01
1110,5.2794,0
1111,5.2834,0
1112,5.2874,-0.002
1113,5.2914,0
1114,5.2954,0
1115,5.2993,-0.002
1116,5.3033,0
1117,5.3073,0
1118,5.3113,-0.006
1119,5.3177,0
1120,5.324,-0.006
1121,5.3304,0.004
1122,5.3368,-0.004
1123,5.3432,0
1124,5.3467,0.002
1125,5.3503,0
1126,5.3538,0.004
1127,5.3573,0
1128,5.3609,0
1129,5.3644,0.004
1130,5.368,0
1131,5.3715,-0.004
1132,5.375,-0.01
1133,5.3814,0
1134,5.3878,-0.002
1135,5.3942,-0.004
1136,5.4005,0
1137,5.4069,0
1138,5.4122,-0.004
1139,5.4176,0.002
1140,5.4229,0
1141,5.4282,-0.004
1142,5.4335,0.004
1143,5.4388,0.006
1144,5.4442,-0.004
1145,5.4495,0
1146,5.4548,-0.004
1147,5.4588,-0.004
1148,5.4628,0
1149,5.4668,0
1150,5.4708,-0.004
1151,5.4748,-0.008
1152,5.4788,0
1153,5.4828,0.004
1154,5.4868,-0.004
1155,5.4928,0.004
1156,5.4988,0.002
1157,5.5047,0.002
1158,5.5107,0
1159,5.5167,0.002
1160,5.5226,0
1161,5.5286,0
1162,5.5346,-0.002
1163,5.5385,0.002
1164,5.5425,-0.002
1165,5.5465,-0.002
1166,5.5505,0.004
1167,5.5545,-0.004
1168,5.5584,-0.002
1169,5.5624,-0.004
1170,5.5664,-0.004
1171,5.5704,-0.004
1172,5.5744,0
1173,5.5784,-0.004
1174,5.5824,-0.002
1175,5.5864,-0.004
1176,5.5904,-0.002
1177,5.5944,0.004
1178,5.5984,0.002
1179,5.6037,-0.006
1180,5.609,0
1181,5.6144,-0.004
1182,5.6197,0.002
1183,5.625,0
1184,5.6303,-0.004
1185,5.6343,0
1186,5.6383,-0.008
1187,5.6423,0.006
1188,5.6462,-0.004
1189,5.6502,0
1190,5.6542,-0.004
1191,5.6582,-0.002
1192,5.6622,0
1193,5.6685,0
1194,5.6749,0.004
1195,5.6813,-0.002
1196,5.6877,0.008
1197,5.6941,0
1198,5.6981,0.004
1199,5.7022,-0.002
1200,5.7063,0
1201,5.7103,0
1202,5.7144,-0.006
1203,5.7185,0
1204,5.7225,0
1205,5.7266,-0.006
1206,5.7318,-0.004
1207,5.737,-0.004
1208,5.7423,-0.002
1209,5.7475,0
1210,5.7527,0
1211,5.7579,0
1212,5.7633,0.008
1213,5.7686,0
1214,5.7739,0.004
1215,5.7792,0
1216,5.7845,-0.002
1217,5.7898,0.008
1218,5.7952,-0.002
1219,5.8005,-0.04
1220,5.8058,-0.126
1221,5.8103,-0.328
1222,5.8149,-0.888
1223,5.8195,-2.566
1224,5.824,-5.678
1225,5.8286,-8.138
1226,5.8331,-8.438
1227,5.8377,-6.77
1228,5.8417,-4.502
1229,5.8456,-2.776
1230,5.8496,-1.824
1231,5.8536,-1.346
1232,5.8576,-1.128
1233,5.8616,-1.21
1234,5.8656,-1.52
